time,open,high,low,close,Volume,MA,MA,MA,20w SMA,21w EMA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1286755200,0.091,0.119,0.065,0.102,173678.432,NaN,0.07142625,NaN,0.049687,0.05376190269272374,80.18445976280512,73.01358454793429,NaN,NaN,NaN,NaN,NaN,NaN
1287360000,0.103,0.19,0.094,0.11501,161449.795,NaN,0.0778025,NaN,0.0552125,0.059329911538839764,82.66395569280392,71.92138081173377,NaN,NaN,NaN,NaN,NaN,NaN
1287964800,0.09009,0.199,0.09009,0.1925,232383.215,NaN,0.094165,NaN,0.06458749999999999,0.07143628321712706,90.38286800273013,73.53573040420801,NaN,NaN,NaN,NaN,NaN,NaN
1288569600,0.1925,0.5,0.125,0.34,264879.983,NaN,0.1289775,0.034102783600000006,0.0813375,0.0958511665610246,94.97201028242719,75.26962309485448,NaN,NaN,NaN,NaN,94.97201028242719,NaN
1289174400,0.3459,0.37,0.14,0.27904,281086.413,NaN,0.15602,0.039660516,0.0950695,0.11250469687365873,78.3348695079543,75.82441703462334,NaN,NaN,NaN,NaN,NaN,NaN
1289779200,0.27904,0.29,0.2116,0.27675,130332.281,NaN,0.18286375,0.0451710068,0.108567,0.1274360880669625,77.78362226341346,76.25241825838951,NaN,NaN,NaN,NaN,NaN,NaN
1290384000,0.27679,0.289,0.269,0.27,93416.67,NaN,0.20897500000000002,0.050545245200000005,0.121717,0.14039644369723864,76.0840566276868,76.54453422111712,NaN,NaN,NaN,NaN,NaN,NaN
1290988800,0.279,0.279,0.19,0.19,121873.018,NaN,0.2206625,0.054320863,0.126925,0.1449058579065806,59.492626636146866,75.76132357712402,NaN,NaN,59.492626636146866,NaN,NaN,NaN
1291593600,0.225,0.2477,0.1701,0.22,63115.405,NaN,0.2354125,0.058695653400000006,0.13540000000000002,0.15173259809689144,62.77120167479251,75.34740508534381,NaN,NaN,NaN,NaN,NaN,NaN
1292198400,0.21,0.255,0.21,0.2401,37539.077,NaN,0.25104875,0.0634729382,0.14435,0.15976599826990132,64.82538805794007,75.08610688606481,NaN,NaN,NaN,NaN,NaN,NaN
1292803200,0.2401,0.275,0.24,0.265,54680.319,NaN,0.26011125,0.0687517538,0.154555,0.16933272569991029,67.23712949958005,74.96260866226899,NaN,NaN,NaN,NaN,NaN,NaN
1293408000,0.251,0.301,0.251,0.29997,51150.285,NaN,0.2551075,0.07473456860000001,0.166289,0.18120884154537298,70.31544380189112,75.10591994197772,NaN,NaN,NaN,NaN,NaN,NaN
1294012800,0.29,0.323,0.289,0.323,53039.761,NaN,0.2606025,0.0811799118,0.179139,0.19409894685943,72.16994880447848,75.44452205742418,NaN,NaN,NaN,NaN,NaN,NaN
1294617600,0.32291,0.45,0.3175,0.38679,98117.618,NaN,0.27435750000000003,0.08890335419999999,0.1952785,0.21161631532675454,76.54154638019179,75.26850907106011,NaN,NaN,NaN,NaN,NaN,NaN
1295222400,0.38679,0.4443,0.305,0.4424,81246.477,NaN,0.2959075,0.0977388122,0.2143185,0.2325966502970496,79.55641386466174,75.22364864976417,NaN,NaN,NaN,NaN,NaN,NaN
1295827200,0.4424,0.48,0.381,0.4799,73655.129,NaN,0.332145,0.1073241442,0.2352385,0.2550787729973178,81.30158013776634,75.12633611011863,NaN,NaN,NaN,NaN,NaN,NaN
1296432000,0.47981,0.95,0.47,0.8975,175983.281,NaN,0.4168325,0.1252597798,0.2769785,0.31348070272483436,90.76050602934058,75.15331025487652,NaN,NaN,NaN,NaN,NaN,NaN
1297036800,0.89968,1.1,0.8,1.05,106136.452,NaN,0.51807,0.1462454154,0.3263785,0.38043700247712214,92.29364040907696,74.96199812106579,NaN,NaN,NaN,NaN,92.29364040907696,NaN
1297641600,1.04,1.085,0.78009,0.85,77636.254,NaN,0.591195,0.163189415,0.365823,0.4231245477064747,74.77065639460326,74.70741147011213,NaN,NaN,NaN,NaN,NaN,NaN
1298246400,0.8313,1,0.8313,0.89,66407.159,NaN,0.66494875,0.1809243744,0.405498,0.4655677706422497,75.76183233737703,74.56299790396669,NaN,NaN,NaN,NaN,NaN,NaN
1298851200,0.89009,0.97,0.81,0.8999,60618.965,NaN,0.73706125,0.1988564092,0.445393,0.5050525187656816,76.01300967202654,74.55792312141952,NaN,NaN,NaN,NaN,NaN,NaN
1299456000,0.87,0.9329,0.846,0.89249,42422.829,NaN,0.80027375,0.216631507,0.484267,0.5402741079688015,75.38332424258843,75.69297295045105,NaN,NaN,NaN,NaN,NaN,NaN
1300060800,0.89249,0.9,0.70999,0.74108,53007.366,NaN,0.83760875,0.23137203679999999,0.511696,0.5585291890625468,63.7605725705126,75.76364230014535,NaN,NaN,NaN,NaN,NaN,NaN
1300665600,0.76145,0.905,0.7405,0.822,65028.29,NaN,0.88037125,0.24771880540000002,0.535796,0.5824810809659516,66.71434341919507,75.89856768309214,NaN,NaN,NaN,NaN,NaN,NaN
1301270400,0.82,0.85,0.76,0.779,36485.221,NaN,0.86555875,0.2631928452,0.560794,0.6003464372417742,63.74121887984557,75.64885978168253,NaN,NaN,NaN,NaN,NaN,NaN
1301875200,0.777,0.799,0.5619,0.7369,96098.376,NaN,0.82642125,0.2778214,0.5838015000000001,0.612760397492522,60.880529964193464,74.97493736470413,NaN,NaN,60.880529964193464,NaN,NaN,NaN
1302480000,0.73752,1.14,0.7103,1.1123,240972.57,NaN,0.8592087500000001,0.3000074,0.6259165,0.6581730886295655,72.66227263910082,75.01010335289143,NaN,NaN,NaN,NaN,NaN,NaN
1303084800,1.13888,1.95,1.1103,1.6311,228253.509,NaN,0.95184625,0.3325694,0.6979715000000001,0.7466209896632413,81.12343354737112,75.33738100768996,NaN,NaN,NaN,NaN,NaN,NaN
1303689600,1.631,4.14996,1.52109,3.03311,339596.596,NaN,1.2184975000000002,0.39316160000000006,0.8386270000000003,0.9544836269665831,90.0688754783036,76.0882711229501,NaN,NaN,NaN,NaN,NaN,NaN
1304294400,3.0988,3.937,3.029,3.8659,129862.14,NaN,1.59017375,0.47039960000000003,1.0199170000000002,1.2191578426968936,92.37909978302683,76.879522526183,NaN,NaN,NaN,NaN,NaN,NaN
1304899200,3.8696,8.9,3.6905,6.98701,289718.554,NaN,2.370915,0.6100498000000001,1.3560175000000003,1.7435080388153579,96.0694487745902,77.25873272227226,NaN,NaN,NaN,NaN,NaN,NaN
1305504000,6.9899,8.5,5.5772,6.6901,228771.195,NaN,3.1044275,0.7437618,1.6755240000000005,2.1931982171048707,91.5287855038778,77.20410022904375,NaN,NaN,NaN,NaN,NaN,NaN
1306108800,6.6901,9.33,6.68999,8.4299,191424.391,NaN,4.06079,0.9122598,2.0808690000000003,2.7601711064589733,93.47494130502373,78.54012057978807,NaN,NaN,NaN,NaN,NaN,NaN
1306713600,8.4483,18.998,8.1,16.7,289736.358,NaN,6.0561775,1.2461598,2.8965295000000006,4.027428278599067,97.00142903058601,80.057234629303,NaN,NaN,NaN,NaN,NaN,NaN
1307318400,16.7,31.9099,10.25,18.5464,641992.47,NaN,8.23544,1.6169997999999999,3.8017295000000004,5.347334798726425,97.3462668691442,81.58103871481138,NaN,NaN,NaN,NaN,97.3462668691442,NaN
1307923200,18.5479,24.5,13,17.51,361987.038,NaN,10.220302499999999,1.9670638,4.653234500000001,6.453031635205841,91.0189620516217,82.6978699868852,NaN,NaN,NaN,NaN,NaN,NaN
1309132800,16.45001,18,15,15.44049,181385.22562078,NaN,11.771225,2.2757336,5.380384,7.270073304732583,79.8570741138391,83.84762009712281,NaN,NaN,NaN,NaN,NaN,NaN
1309737600,15.4407,16.5,11,14.9,394633.72194211,NaN,13.1504875,2.5720168,6.072884,7.9637030043023485,77.19452815144491,84.59620472085496,NaN,NaN,NaN,NaN,NaN,NaN
1310342400,14.9,15.1999,13.021,13.16,179975.32719376,NaN,13.92211125,2.8342068,6.688384000000001,8.436093640274862,69.19598513615027,84.98583088201956,NaN,NaN,NaN,NaN,NaN,NaN
1310947200,13.16,14.7,12.51,13.98001,255912.65960652,NaN,14.83335,3.112585,7.342884500000001,8.940086036613511,70.7349483753145,85.68971791138536,NaN,NaN,NaN,NaN,NaN,NaN
1311552000,13.98001,14.8999,12.82922,13.35,151704.07862848,NaN,15.4483625,3.378367,7.965389500000001,9.340987306012282,67.9270793798768,85.35148982144078,NaN,NaN,NaN,NaN,NaN,NaN
1312156800,13.3503,13.5501,5.742,7.9,442380.58265958,NaN,14.3483625,3.5350612,8.315765,9.209988460011166,49.58875199601168,83.09901256777223,NaN,NaN,NaN,NaN,NaN,NaN
1312761600,7.9,12.1,7.055,10.7957,346361.38898592,NaN,13.379525,3.7496552000000007,8.818496,9.354144054555606,56.334054019880114,80.68938246359915,NaN,NaN,NaN,NaN,NaN,NaN
1313366400,10.7921,11.89,10.661,11.31125,136946.44779579,NaN,12.60468125,3.974600200000001,9.3429585,9.532062776868733,57.42629215327324,78.19275334718816,NaN,NaN,NaN,NaN,NaN,NaN
1313971200,11.31125,11.501,7.642,9.07011,242235.31856835,NaN,11.808383749999999,4.154770400000001,9.757514,9.490067069880666,51.406575930605676,75.00254814404641,NaN,NaN,NaN,NaN,NaN,NaN
1314576000,9.07021,9.27027,7.85,8.17798,108409.89857736,NaN,10.968131249999999,4.317100000000001,10.129568,9.370786427164242,49.19583711003081,71.97876611591448,NaN,NaN,NaN,NaN,NaN,NaN
1315180800,8.12796,8.19142,4.18,5.86435,600522.43166444,NaN,10.056175,4.433133000000001,10.3671705,9.05201947924022,43.92064895067308,68.43917380488944,NaN,NaN,NaN,NaN,NaN,NaN
1315785600,5.94,6.58212,4.44,5.2,314190.56499882,NaN,8.95867375,4.535893000000001,10.5456155,8.701835890218382,42.51103875317762,64.54700307078883,NaN,NaN,NaN,NaN,NaN,NaN
1316390400,5.2021,6.795,4.9,5.33,349502.73317311,NaN,7.95617375,4.641270800000001,10.66046,8.395305354743984,42.89724424790476,60.65778716927173,NaN,NaN,NaN,NaN,NaN,NaN
1316995200,5.32999,5.4,4.625,5.02701,200812.96919146,NaN,7.597049999999999,4.7398810000000005,10.7185155,8.089096686130894,42.185914323137744,57.169712331522874,NaN,NaN,NaN,NaN,NaN,NaN
1317600000,5.02701,5.0399,3.7819,4.10288,280522.00888617,NaN,6.7604475,4.819898600000001,10.574309000000001,7.726713351028085,40.006871647782994,54.32326929823315,NaN,NaN,NaN,NaN,NaN,NaN
1318204800,4.1,4.45,3.4,3.55701,245415.86755902,NaN,5.7911675,4.888738600000001,10.417654500000001,7.347649410025531,38.734150823531266,51.576099489096464,NaN,NaN,NaN,NaN,NaN,NaN
1318809600,3.55711,3.74,2.0401,3.17,676189.39764523,NaN,5.05365375,4.948288600000001,10.154659500000001,6.9678631000232105,37.81563302680709,49.33464576700052,NaN,NaN,NaN,NaN,NaN,NaN
1319414400,3.127,3.82717,2.44034,3.27,464336.1868021,2.5204956918,4.44015625,5.006888600000001,9.483159500000001,6.631693727293828,38.22327688221287,47.01238351749327,NaN,NaN,NaN,NaN,NaN,NaN
1320019200,3.275,3.35,2.85,2.95959,235361.46284675,2.5500800580000003,4.07706125,5.060499600000001,8.703819,6.2978661157216616,37.40361701486615,44.83213620570679,NaN,NaN,NaN,NaN,NaN,NaN
1320624000,2.95913,3.21,2.80011,2.99686,245314.19680939,2.5800364034,3.80166875,5.114901800000001,7.978162,5.997774650656056,37.57670257319119,43.97413267550534,NaN,NaN,NaN,NaN,NaN,NaN
1321228800,2.99573,2.99573,1.994,2.2,876261.09682561,2.6020235226,3.4104187500000003,5.1535018,7.316137500000001,5.6525224096873234,35.32748419836672,42.47366340254009,NaN,NaN,35.32748419836672,NaN,NaN,NaN
1321833600,2.2,2.56,2.17,2.47991,306448.54174889,2.6268104315,3.0920312500000002,5.199300000000001,6.695133,5.364103099715749,36.75944038587044,40.99745970486846,NaN,NaN,NaN,NaN,NaN,NaN
1322438400,2.47991,3.14,2.44,2.82809,681541.70878196,2.6550787267,2.9326825000000003,5.2514618,6.1785375,5.133556454287044,38.58116057165327,40.08135860780044,NaN,NaN,NaN,NaN,NaN,NaN
1323043200,2.82806,3.38,2.7807,3.2511,401455.26699895,2.6875773691,2.89444375,5.3116818000000015,5.642092,4.962424049351858,40.81191494052994,39.482507024264656,NaN,NaN,NaN,NaN,NaN,NaN
1323648000,3.25001,3.2901,2.99401,3.193,232272.76511307,2.7194967769,2.897318750000001,5.370241800000001,5.1342419999999995,4.801567317592598,40.59383265748166,39.2448772890367,NaN,NaN,NaN,NaN,NaN,NaN
1324252800,3.193,4.5,3.18933,4.225,548627.49465679,2.7617384843000004,3.016693750000001,5.448742400000001,4.950492,4.749152106902362,46.10300331872785,39.501446186576,NaN,NaN,NaN,NaN,NaN,NaN
1324857600,4.225,5.4999,3.81,5.26766,485200.26482143,2.8144077559,3.305202500000001,5.547635600000001,4.67409,4.7962891880930565,51.04290216160355,40.08327889469734,NaN,NaN,NaN,NaN,NaN,NaN
1325462400,5.26346,7.22,4.65,7.11358,831478.82436866,2.8855373771,3.8197925000000006,5.6821714000000005,4.4642064999999995,5.006951989175506,58.32539160240066,41.23609870035898,NaN,NaN,NaN,NaN,58.32539160240066,NaN
1326067200,7.08362,7.191,5.81,7.00177,762534.11727469,2.9555488061,4.420013750000001,5.8133588000000005,4.360789499999999,5.188299081068641,57.7648852115366,42.504528240627096,NaN,NaN,NaN,NaN,NaN,NaN
1326672000,7.00177,7.18888,4.64,6.3097,854016.60478174,3.0186394721,4.8987375,5.929954800000001,4.2673755,5.29024461915331,54.287319362059186,43.61546885052194,NaN,NaN,NaN,NaN,NaN,NaN
1327276800,6.3096,6.39397,5.05,5.3809,562131.7801009,3.0724412899,5.21783875,6.0196228000000005,4.243202999999999,5.298486017412101,49.94188453963944,44.48162967286711,NaN,NaN,NaN,NaN,NaN,NaN
1327881600,5.38,6.2,5.36694,5.68881,460905.49807584,3.1293222077,5.522552500000001,6.112399,4.2676435,5.333970015829182,51.33266530520512,45.4180145602237,NaN,NaN,NaN,NaN,NaN,NaN
1328486400,5.659,6,5.3,5.51468,681829.80605097,3.1844410075000003,5.812762500000001,6.205692600000001,4.276877499999999,5.350398196208348,50.478532523057545,46.35193709652309,NaN,NaN,NaN,NaN,NaN,NaN
1329091200,5.51468,5.72,3.878,4.38669,1064898.67524473,3.2282753872,5.832973750000001,6.275626400000001,4.244861499999999,5.262788360189407,45.228520579530155,46.8984955255473,NaN,NaN,45.228520579530155,NaN,NaN,NaN
1329696000,4.36102,5.19778,4.212,4.922,603255.46694815,3.2774624046,5.7897662500000004,6.356068400000001,4.285817499999999,5.231807600172188,47.99292022966858,47.80316952778315,NaN,NaN,NaN,NaN,NaN,NaN
1330300800,4.922,5,4.51,4.82001,392451.55761518,3.3256251535000003,5.50307,6.434618800000001,4.3489675000000005,5.194371454701989,47.50100970157659,48.57042447890501,NaN,NaN,NaN,NaN,NaN,NaN
1330905600,4.82003,5.07,4.753,4.91,317854.11338359,3.3746846184,5.2415987500000005,6.517997200000001,4.4359675,5.168519504274536,48.007384346063986,49.2437261770772,NaN,NaN,NaN,NaN,NaN,NaN
1331510400,4.90891,5.45,4.8561,5.27943,348016.57031913,3.4274323027,5.112815,6.6071458000000005,4.536439,5.178602276613215,50.13380801035645,49.90957568206481,NaN,NaN,NaN,NaN,NaN,NaN
1332115200,5.2553,5.3099,4.3,4.55001,524494.50951884,3.4728794226,5.008953750000001,6.6825660000000005,4.615959999999999,5.121457524193832,46.12279612743502,50.30450164420433,NaN,NaN,NaN,NaN,NaN,NaN
1332720000,4.55001,4.95,4.49,4.827,329813.24698406,3.5210947,4.9012275,6.764368000000001,4.707466999999999,5.094688658358029,47.82973285185104,50.42783946799885,NaN,NaN,NaN,NaN,NaN,NaN
1333324800,4.78207,5.08,4.62,4.79252,425123.15875666,3.5689899,4.8109575,6.837972400000001,4.837092999999999,5.067218780325481,47.62745070225093,50.18387864947366,NaN,NaN,NaN,NaN,NaN,NaN
1333929600,4.7899,5.03,4.73001,4.96892,396093.49663087,3.6186491000000003,4.88373625,6.9047288,4.961543499999999,5.058282527568619,48.81999879920628,49.504922020674066,NaN,NaN,NaN,NaN,NaN,NaN
1334534400,4.969,5.48,4.90988,5.20352,389711.18538885,3.6706493,4.918926249999999,6.948137,5.080315,5.07148593415329,50.436399923598564,48.981458785821346,NaN,NaN,NaN,NaN,50.436399923598564,NaN
1335139200,5.20406,5.21799,4.84634,4.90441,353047.59052912,3.7196534000000003,4.92947625,6.968907200000001,5.162980499999999,5.056297212866627,48.340143548948916,48.55666051345632,NaN,NaN,NaN,NaN,NaN,NaN
1335744000,4.9138,5.184,4.87003,5.04991,305603.49203408,3.7701075,4.946965,6.930165200000001,5.255825999999999,5.055716557151479,49.440962402162214,48.52088036077937,NaN,NaN,NaN,NaN,NaN,NaN
1336348800,5.05,5.125,4.801,4.92996,321342.89144024,3.8193621,4.90328125,6.894962400000001,5.291073999999999,5.044284142864981,48.52298473961226,48.320188891808456,NaN,NaN,NaN,NaN,NaN,NaN
1336953600,4.95089,5.15,4.9,5.09002,287409.29749727,3.8702123,4.9707825,6.828164800000001,5.282191999999999,5.048441948059074,49.86078108503711,48.2760637890927,NaN,NaN,NaN,NaN,NaN,NaN
1337558400,5.1,5.165,5.04951,5.13896,217600.25023513,3.9215519,5.0097775,6.596944000000001,5.183460999999999,5.056670861871885,50.28620257242889,48.637326788585476,NaN,NaN,NaN,NaN,NaN,NaN
1338163200,5.13,5.279,5.015,5.2051,240710.59627112,3.9735589,5.06135,6.3301180000000015,5.093627499999999,5.0701644198835325,50.89262256104272,48.844448383683634,NaN,NaN,NaN,NaN,NaN,NaN
1338768000,5.21999,5.66,5.18001,5.46829,339210.03269562,4.0281738,5.12377125,6.0892838000000005,5.051557,5.106357654439575,53.33214216617637,49.26095784544076,NaN,NaN,NaN,NaN,NaN,NaN
1339372800,5.46829,6.599,5.4324,6.16382,404159.29577912,4.089742,5.2438087499999995,5.903750400000002,5.0907029999999995,5.2024905949450675,59.11278652551378,50.054200858258596,NaN,NaN,NaN,NaN,NaN,NaN
1339977600,6.2,6.8,6.03,6.35002,317603.22521574,4.1523838,5.42451,5.732750800000002,5.1237635,5.306811449950061,60.522580451976026,50.79625603266,NaN,NaN,NaN,NaN,NaN,NaN
1340582400,6.35002,6.694,6.21748,6.62898,263641.60211355,4.2181686,5.62189375,5.602130400000001,5.1794785,5.427008590863692,62.60300408918796,51.97341374421378,NaN,NaN,NaN,NaN,NaN,NaN
1341187200,6.6001,6.87,6.4,6.79898,281655.46450842,4.2855474,5.85552125,5.458509800000001,5.3000929999999995,5.5517332644215385,63.85316236737426,53.117944423894016,NaN,NaN,NaN,NaN,NaN,NaN
1341792000,6.7915,7.9,6.74257,7.62101,346669.00382804,4.3611485,6.171895,5.34393,5.4350435,5.739849331292308,69.21265787653635,54.65974493634297,NaN,NaN,NaN,NaN,NaN,NaN
