,DateTime,open,high,low,close,Volume,MA100,MA50,EMA21,MA20,MA8,log_MA100_extension,log_MA50_extension,log_EMA21_extension,log_MA20_extension,log_MA8_extension,log_MA100_extension_cdf_score,log_MA50_extension_cdf_score,log_EMA21_extension_cdf_score,log_MA20_extension_cdf_score,log_MA8_extension_cdf_score,total_risk
20,2010-02-22 00:00:00,0.0047061,0.00529801,0.0047061,0.00529801,0.0,,,0.0019246152380952,0.001963177,0.0034770912499999,,,1.012605206905182,0.9927671990133553,0.421135181783075,,,0.9953180633011879,0.9788713093897181,0.941404565611249,
21,2010-03-01 00:00:00,0.00539695,0.00547226,0.00539695,0.00547226,0.0,,,0.0022471283982683,0.002175517,0.00407134625,,,0.8900385601542324,0.922425356367718,0.2957179750947153,,,0.9874875828082083,0.9687281969021593,0.8477955094686236,
22,2010-04-19 01:00:00,0.003,0.003,0.003,0.003,0.0,,,0.002315571271153,0.002261113,0.00409634375,,,0.25895586217592753,0.2827551187352387,-0.3114825188875742,,,0.6556111498304779,0.629161599916512,0.056408189078996085,
23,2010-04-26 01:00:00,0.003,0.003,0.003,0.003,0.0,,,0.0023777920646846,0.0023501575,0.00406484,,,0.23243993548235953,0.24412994148127182,-0.3037620931634196,,,0.6267215531104748,0.5937023819264619,0.06027841563589295,
24,2010-05-03 01:00:00,0.003,0.0043,0.003,0.0035,0.0,,,0.0024798109678951,0.0024621335,0.0040900575,,,0.3445806338465125,0.3517347179952244,-0.15579606014022665,,,0.742228980475378,0.6896730138168043,0.17989458420352594,
25,2010-05-10 01:00:00,0.0039,0.0044,0.0039,0.004,0.0,,,0.0026180099708137,0.0026003454999999,0.00412316875,,,0.42387988507805235,0.4306500403054866,-0.030327620702547506,,,0.8109771208379679,0.7530193403563108,0.35349686244335954,
26,2010-05-17 01:00:00,0.0047,0.0049,0.0043,0.0045,0.0,,,0.002789099973467,0.0027723845,0.00417898,,,0.4783584431415937,0.4843696165540451,0.07401019915587952,,,0.8509195458976644,0.7918180562195498,0.5291176193806048,
27,2010-05-24 01:00:00,0.0048,0.0048,0.0045,0.0045,0.0,,,0.0029446363395154,0.0029559215,0.00415878375,,,0.42409207133302296,0.4202669501999085,0.07885473303935787,,,0.811144470899225,0.7450976399842253,0.5374045950514591,
28,2010-06-07 01:00:00,0.0046,0.005,0.0045,0.005,0.0,,,0.0031314875813777,0.0031692794999999,0.0041215324999999,,,0.46792975516909163,0.45593363744480847,0.1932128522154819,,,0.843745375986431,0.7717453042753379,0.7210493244349409,
29,2010-06-14 01:00:00,0.005,0.005,0.005,0.005,0.0,,,0.003301352346707,0.0033883854999999,0.0040624999999999,,,0.41510572587516115,0.3890843581738945,0.20763936477826908,,,0.8039772128297544,0.7205316323859673,0.7415193238466148,
30,2010-06-21 01:00:00,0.005,0.0054,0.0044,0.0044,0.0,,,0.0034012294060972,0.0035770304999999,0.0042375,,,0.2574675846314312,0.20707155398536423,0.037631068217646814,,,0.6540116364343599,0.5589388703794799,0.46673434388018553,
31,2010-06-28 01:00:00,0.005,0.0068,0.0044,0.0068,0.0,,,0.0037102085509975,0.0038853604999999,0.0047125,,,0.605834523935747,0.5597068398746681,0.3667040594079318,,,0.9210485217375923,0.8397108012771222,0.9086464359252003,
32,2010-07-05 01:00:00,0.0055,0.0084,0.0055,0.007,0.0,,,0.0040092805009068,0.0041994495,0.0051499999999999,,,0.5572983500434239,0.5109567037851726,0.3069134343796879,,,0.8980658572099094,0.8096083904276101,0.85885664644483,
33,2010-07-12 01:00:00,0.012,0.0925,0.01,0.08584,95.01,,,0.0114484368190062,0.0084555385,0.01538,,,2.0146318999997566,2.3176634278758423,1.7194171342449451,,,0.9999999831279998,0.9999999033744724,0.9999999999995755,
34,2010-07-19 01:00:00,0.0909,0.09307,0.05049,0.0505,8021.3,,,0.0149985789263692,0.0108405375,0.02113,,,1.2140178779091082,1.5386807566282543,0.8712795046533488,,,0.9992784283837665,0.9995797540586774,0.9997704685747507,
35,2010-07-26 01:00:00,0.05,0.0699,0.05,0.0611,26343.57,,,0.0191896172057902,0.013732936,0.028205,,,1.1581425039446926,1.4927148309475533,0.7730125989856103,,,0.9987482742716297,0.9993787922512605,0.9989675841761532,
36,2010-08-02 01:00:00,0.0625,0.065,0.057,0.0609,28163.53,,,0.022981470187082,0.016613023,0.0351925,,,0.974544927532184,1.2990462688545135,0.548400182995868,,,0.9935673353254513,0.9971528785517232,0.9827540954693997,
37,2010-08-09 01:00:00,0.06091,0.07541,0.0593,0.06529,43523.806,,,0.0268277001700746,0.0196907675,0.04272875,,,0.8894039430308615,1.198689014129929,0.4239668894224064,,,0.9874275175178693,0.9942053624836769,0.9428157481864955,
38,2010-08-16 01:00:00,0.06319,0.0769,0.0612,0.066,60904.877,,,0.0303888183364314,0.022788092,0.05042875,,,0.7755800191563842,1.063416623203858,0.26909329307822444,,,0.9717532685726757,0.9861060500139577,0.8192374072702632,
39,2010-08-23 01:00:00,0.066,0.06689,0.063,0.064,37465.517,,,0.0334443803058467,0.0257550135,0.05757875,,,0.6489993137142356,0.9102537761721966,0.10572950733799501,,,0.9379813758173163,0.9666177771204609,0.5829846854633811,
40,2010-08-30 01:00:00,0.0646,0.069,0.03211,0.0616,77047.737,,,0.0360039820962243,0.028570113,0.06440375,,,0.5370323244166093,0.7683006991068544,-0.04450999068920853,,,0.8871487078119342,0.9322952905175166,0.3310842902487999,
41,2010-09-06 01:00:00,0.0627,0.065,0.06014,0.0615,21928.912,,,0.0383218019056584,0.0313715,0.06136125,,,0.4730182002250892,0.6731373373679711,0.00225864638339434,,,0.8472737960632815,0.8970776075956872,0.4068392289531743,
42,2010-09-13 01:00:00,0.062,0.175,0.05761,0.0627,55679.773,,,0.0405380017324168,0.0343565,0.06288625,,,0.43612159908747755,0.601570218342137,-0.0029660912169535967,,,0.8204823324770848,0.8629312036747661,0.39813999353135326,
43,2010-09-20 01:00:00,0.0621,0.0634,0.06147,0.062,62004.616,,,0.0424890924840152,0.0373065,0.06299875,,,0.3778869894892458,0.5079668108427238,-0.015980499879759337,,,0.7725792647943979,0.8076556435979989,0.3766984936265997,
44,2010-09-27 01:00:00,0.06205,0.06271,0.061,0.06111,71180.885,,,0.0441819022581957,0.040187,0.063025,,,0.32436026484323427,0.41913195866601105,-0.030855954167159392,,,0.7228273380059329,0.7442237151667959,0.3526521583075287,
45,2010-10-04 01:00:00,0.06119,0.1301,0.01,0.0965,516466.692,,,0.0489380929619961,0.044812,0.06692625,,,0.6789869179470984,0.7670670476484635,0.36595174148874243,,,0.947972293839221,0.9319075991191365,0.9081137574588174,
46,2010-10-11 01:00:00,0.091,0.119,0.065,0.102,173678.432,,,0.0537619026927237,0.049687,0.07142625,,,0.6404077253459002,0.7192294838134333,0.3563073644455291,,,0.9348588717472107,0.9155149824353541,0.9010801300657306,
47,2010-10-18 01:00:00,0.103,0.19,0.094,0.11501,161449.795,,,0.0593299115388397,0.0552125,0.0778025,,,0.6619054918372458,0.7338297041818452,0.3908455167603271,,,0.9424509508021379,0.9208048537678598,0.9245475739724192,
48,2010-10-25 01:00:00,0.09009,0.199,0.09009,0.1925,232383.215,,,0.071436283217127,0.0645874999999999,0.094165,,,0.991290245148988,1.0920752601145376,0.7150475910811285,,,0.994398656314542,0.988364015993683,0.9976822664873493,
49,2010-11-01 00:00:00,0.1925,0.5,0.125,0.34,264879.983,,0.0341027836,0.0958511665610246,0.0813375,0.1289775,,2.2995666061537903,1.2661489774985668,1.4303384527891048,0.9693076470658799,,0.9993030304400475,0.9995779546475358,0.9989632304325062,0.9999567019039667,
50,2010-11-08 00:00:00,0.3459,0.37,0.14,0.27904,281086.413,,0.039660516,0.1125046968736587,0.0950695,0.15602,,1.9509990071235868,0.908360169959569,1.0767469376461396,0.5813709365604479,,0.9958405123418448,0.9891177465604178,0.9871994608606669,0.9879691462400291,
51,2010-11-15 00:00:00,0.27904,0.29,0.2116,0.27675,130332.281,,0.0451710068,0.1274360880669625,0.108567,0.18286375,,1.812659133040679,0.7754996027311435,0.9357470776692802,0.4143732315706711,,0.992191704980384,0.9717380861592162,0.9709103114993229,0.9379241597988507,
52,2010-11-22 00:00:00,0.27679,0.289,0.269,0.27,93416.67,,0.0505452452,0.1403964436972386,0.121717,0.208975,,1.6755530792813587,0.6539517975192165,0.7967232810035406,0.2562073314131551,,0.9860482259358608,0.9397274920041034,0.9407632198024126,0.8042821248684484,
53,2010-11-29 00:00:00,0.279,0.279,0.19,0.19,121873.018,,0.054320863,0.1449058579065806,0.126925,0.2206625,,1.2521157017019326,0.2709397964144271,0.4034277113270281,-0.14961031275491526,,0.935986178554552,0.668387387766039,0.731973081909795,0.18696106421414582,
54,2010-12-06 00:00:00,0.225,0.2477,0.1701,0.22,63115.405,,0.0586956534,0.1517325980968914,0.1354,0.2354125,,1.3212618699601475,0.3715077978029672,0.48539418587418703,-0.06771174816850406,,0.9487056852470336,0.7669268435102289,0.7925213002389104,0.2957186146362447,
55,2010-12-13 00:00:00,0.21,0.255,0.21,0.2401,37539.077,,0.0634729382,0.1597659982699013,0.14435,0.25104875,,1.3304418582435786,0.40734526931932186,0.5088145971182635,-0.04459164015328005,,0.9502314986013852,0.797656812591397,0.8082105865835008,0.33095690136281963,
56,2010-12-20 00:00:00,0.2401,0.275,0.24,0.265,54680.319,,0.0687517538,0.1693327256999102,0.154555,0.26011125,,1.3492275799467297,0.44786425546864544,0.539179805941764,0.018620401871827064,,0.9532409473069913,0.8293123506672806,0.8274363231052665,0.43436128959892445,
57,2010-12-27 00:00:00,0.251,0.301,0.251,0.29997,51150.285,,0.0747345686,0.1812088415453729,0.166289,0.2551075,,1.3897397188305487,0.5040322828368842,0.5899552311648415,0.1619974447050786,,0.959234306095948,0.867630735368622,0.8567320484235,0.6742382552258852,
58,2011-01-03 00:00:00,0.29,0.323,0.289,0.323,53039.761,,0.0811799118,0.19409894685943,0.179139,0.2606025,,1.380984498286996,0.5092842588252657,0.5894902824173799,0.21465606533157208,,0.9579948421724747,0.8708836531689743,0.8564800154354537,0.7511864937804711,
59,2011-01-10 00:00:00,0.32291,0.45,0.3175,0.38679,98117.618,,0.0889033541999999,0.2116163153267545,0.1952785,0.2743575,,1.4703320382490124,0.603107108510333,0.6834551653138172,0.3434499096167197,,0.9693043750796941,0.9198711463172264,0.9014395640764632,0.8911014786083535,
60,2011-01-17 00:00:00,0.38679,0.4443,0.305,0.4424,81246.477,,0.0977388122,0.2325966502970496,0.2143185,0.2959075,,1.5099157110898478,0.6429086113577416,0.7247512238764433,0.40216754472236466,,0.9734389735344843,0.935780120102374,0.9175459284034277,0.9312359724500305,
61,2011-01-24 00:00:00,0.4424,0.48,0.381,0.4799,73655.129,,0.1073241442,0.2550787729973178,0.2352385,0.332145,,1.4977241086963853,0.6320053376948195,0.7129778557593617,0.3680061283059648,,0.9722182428232614,0.931688462415705,0.9131705374818306,0.9095629500768194,
62,2011-01-31 00:00:00,0.47981,0.95,0.47,0.8975,175983.281,,0.1252597798,0.3134807027248343,0.2769785,0.4168325,,1.9692233012101898,1.0518753164907513,1.175673234515996,0.766928657915188,,0.9961844123526474,0.996666182575518,0.9932303403901481,0.998873072183278,
63,2011-02-07 00:00:00,0.89968,1.1,0.8,1.05,106136.452,,0.1462454154,0.3804370024771221,0.3263785,0.51807,,1.97125930522326,1.0152248446633618,1.1684876923291865,0.7064350748868807,,0.9962212045401844,0.995421220521509,0.9928975734771248,0.9973991736009094,
64,2011-02-14 00:00:00,1.04,1.085,0.78009,0.85,77636.254,,0.163189415,0.4231245477064747,0.365823,0.591195,,1.6503247681264233,0.6975697747543476,0.8430867396157389,0.36309043726096474,,0.9845485693680137,0.9534920091014074,0.9527683612351935,0.9060667943690484,
65,2011-02-21 00:00:00,0.8313,1.0,0.8313,0.89,66407.159,,0.1809243744,0.4655677706422497,0.405498,0.66494875,,1.5931423397663478,0.6479637898340392,0.7861055213653718,0.2915114927093697,,0.9806298856888235,0.9376113359334388,0.9377026370761109,0.8434945967286019,
66,2011-02-28 00:00:00,0.89009,0.97,0.81,0.8999,60618.965,,0.1988564092,0.5050525187656816,0.445393,0.73706125,,1.509700643575473,0.5776212246161089,0.7033266075502849,0.1996126501124615,,0.9734178338714882,0.9082207167707843,0.909456244991118,0.7302267255208115,
67,2011-03-07 00:00:00,0.87,0.9329,0.846,0.89249,42422.829,,0.216631507,0.5402741079688015,0.484267,0.80027375,,1.4158175234403478,0.501938690990308,0.6113789016045572,0.10906145247409361,,0.9627511833971863,0.8663184139315279,0.8680215321848026,0.5885714702531586,
68,2011-03-14 00:00:00,0.89249,0.9,0.70999,0.74108,53007.366,,0.2313720367999999,0.5585291890625468,0.511696,0.83760875,,1.1640816177853408,0.28280170122123194,0.37037788298163976,-0.12244252433379985,,0.9163966103986341,0.6808435497201153,0.7052624296029224,0.21998257308425462,
69,2011-03-21 00:00:00,0.76145,0.905,0.7405,0.822,65028.29,,0.2477188054,0.5824810809659516,0.535796,0.88037125,,1.199446141378054,0.34444368917218854,0.4279869034457293,-0.06860329845183484,,0.9247478389334971,0.7420999917020192,0.7510001616896091,0.29439487856788427,
70,2011-03-28 01:00:00,0.82,0.85,0.76,0.779,36485.221,,0.2631928452,0.6003464372417742,0.560794,0.86555875,,1.0851240306796521,0.26050416188023345,0.3286574092090292,-0.10536420628002756,,0.8952695529250632,0.6572722226433322,0.6698958076480807,0.24234887328818822,
71,2011-04-04 01:00:00,0.777,0.799,0.5619,0.7369,96098.376,,0.2778214,0.612760397492522,0.5838015000000001,0.82642125,,0.9754737365823708,0.18447820693664893,0.232891169983167,-0.11465243364185809,,0.8598871083852289,0.5727210145781497,0.5832242353724172,0.23003469866858017,
72,2011-04-11 01:00:00,0.73752,1.14,0.7103,1.1123,240972.57,,0.3000074,0.6581730886295655,0.6259165,0.8592087500000001,,1.3103780815793333,0.524717273236424,0.574968246976136,0.2581733150032463,,0.9468487221144017,0.8801200939868956,0.8484573532070607,0.806611163191902,
73,2011-04-18 01:00:00,1.13888,1.95,1.1103,1.6311,228253.509,,0.3325694,0.7466209896632413,0.6979715000000001,0.95184625,,1.59016135269893,0.7814522330684075,0.8488316418367765,0.5386063931723283,,0.9804042940302957,0.9728437202943957,0.9541093883928119,0.9808735106462324,
74,2011-04-25 01:00:00,1.631,4.14996,1.52109,3.03311,339596.596,,0.3931616,0.9544836269665832,0.8386270000000003,1.2184975000000002,,2.0431230514725143,1.1561732852524809,1.2855777440162788,0.911969953392408,,0.997332427840934,0.9987243123801689,0.9968583038964159,0.9998827669546738,
75,2011-05-02 01:00:00,3.0988,3.937,3.029,3.8659,129862.14,,0.4703996,1.2191578426968936,1.0199170000000002,1.59017375,,2.1063672466611005,1.1540341864109398,1.3324732624866482,0.88835122693145,,0.9980562109567065,0.9986978085563114,0.9977793300584246,0.9998262389549084,
76,2011-05-09 01:00:00,3.8696,8.9,3.6905,6.98701,289718.554,,0.6100498000000001,1.743508038815358,1.3560175000000003,2.370915,,2.438267396601543,1.3881535129414153,1.6395006157590681,1.0807767542104514,,0.9996840822082936,0.9998895073428657,0.9998286559214553,0.999994710911727,
77,2011-05-16 01:00:00,6.9899,8.5,5.5772,6.6901,228771.195,,0.7437618,2.1931982171048707,1.6755240000000005,3.1044275,,2.196663278413466,1.115267970083642,1.3845028695365276,0.7677995033583825,,0.9987830840113378,0.9981215502065058,0.9985093526495071,0.998887069849059,
78,2011-05-23 01:00:00,6.6901,9.33,6.68999,8.4299,191424.391,,0.9122598,2.7601711064589733,2.0808690000000003,4.06079,,2.2236153706012587,1.1164922366459282,1.398999314621735,0.730407373581254,,0.9989457995488719,0.9981428241089046,0.9986694593354027,0.9981187835996773,
79,2011-05-30 01:00:00,8.4483,18.998,8.1,16.7,289736.358,,1.2461598,4.027428278599067,2.8965295000000006,6.0561775,,2.5953420568795433,1.422280691433058,1.7518954232143518,1.0143298939416554,,0.9998780563789927,0.9999256597099411,0.9999409440370505,0.9999809817780627,
80,2011-06-06 01:00:00,16.7,31.9099,10.25,18.5464,641992.47,,1.6169998,5.347334798726425,3.8017295,8.23544,,2.439703243229422,1.2436774318201163,1.5848196053682209,0.8118289074566402,,0.9996867350010973,0.9994667694785222,0.9997193559543859,0.9994184247337097,
81,2011-06-13 01:00:00,18.5479,24.5,13.0,17.51,361987.038,,1.9670638,6.453031635205841,4.653234500000001,10.2203025,,2.1862301722363697,0.998222104953186,1.325209577112214,0.538395963134407,,0.9987141510232778,0.9947138756771422,0.9976549386541159,0.9808312625858242,
82,2011-06-27 01:00:00,16.45001,18.0,15.0,15.44049,181385.22562078,,2.2757336,7.270073304732583,5.380384,11.771225,,1.91469081788253,0.7532269051678407,1.0542335327530872,0.2713352858231025,,0.9950716484914255,0.9672637668941391,0.9853067738270065,0.8217643079765569,
83,2011-07-04 01:00:00,15.4407,16.5,11.0,14.9,394633.72194211,,2.5720168,7.9637030043023485,6.072884,13.1504875,,1.7566708747155693,0.6264671197222929,0.897527597156981,0.12490238277145256,,0.9900513174613339,0.9295345194310843,0.9642871797780435,0.6148692042643815,
84,2011-07-11 01:00:00,14.9,15.1999,13.021,13.16,179975.32719376,,2.8342068,8.436093640274862,6.688384000000001,13.92211125,,1.5354198162253097,0.4446625632622506,0.6768096354950787,-0.05629638776695235,,0.9758481401469653,0.8269328274135499,0.8986459045592277,0.3129038352611455,
85,2011-07-18 01:00:00,13.16,14.7,12.51,13.98001,255912.65960652,,3.112585,8.940086036613511,7.342884500000001,14.83335,,1.502174881458107,0.44708323919160414,0.6438967030331908,-0.05924957198596859,,0.9726692039002652,0.8287338331787625,0.8839578818842988,0.3084167555715486,
86,2011-07-25 01:00:00,13.98001,14.8999,12.82922,13.35,151704.07862848,,3.378367,9.340987306012282,7.965389500000001,15.4483625,,1.3741239281938535,0.3571044309102994,0.5164105412360666,-0.14598662582545496,,0.9570024302938536,0.7538821343684321,0.8131388790038415,0.19117936685973874,
87,2011-08-01 01:00:00,13.3503,13.5501,5.742,7.9,442380.58265958,,3.5350612,9.209988460011166,8.315765,14.3483625,,0.8041321476858992,-0.1534258378087821,-0.051290351345245115,-0.596773064723184,,0.7898738978642155,0.21122860022572731,0.31888760205540434,0.002452411243692749,
88,2011-08-08 01:00:00,7.9,12.1,7.055,10.7957,346361.38898592,,3.7496552000000007,9.354144054555606,8.818496,13.379525,,1.0574840176117082,0.1433284471989239,0.20229657276370866,-0.2145776466225245,,0.8870286298584672,0.5252345172978794,0.5544203895369821,0.12126337287324651,
89,2011-08-15 01:00:00,10.7921,11.89,10.661,11.31125,136946.44779579,,3.974600200000001,9.532062776868733,9.3429585,12.60468125,,1.0458736412516307,0.1711366605610605,0.19117484771035884,-0.10827046705264898,,0.8834323863159115,0.5574062453104286,0.5438696474175306,0.23845784349617938,
90,2011-08-22 01:00:00,11.31125,11.501,7.642,9.07011,242235.31856835,,4.154770400000001,9.490067069880666,9.757514,11.80838375,,0.7807272238914955,-0.04526128807603814,-0.07305326291769268,-0.2638253745354879,,0.7789284632588369,0.3132312720685607,0.3005009196340871,0.08370107980579,
91,2011-08-29 01:00:00,9.07021,9.27027,7.85,8.17798,108409.89857736,,4.317100000000001,9.370786427164242,10.129568,10.96813125,,0.6388612958142663,-0.1361518467016626,-0.2140134953903924,-0.2935487324648684,,0.7060415532313357,0.22608950003298006,0.19469293463548992,0.06571404620256434,
92,2011-09-05 01:00:00,8.12796,8.19142,4.18,5.86435,600522.43166444,,4.433133000000001,9.05201947924022,10.3671705,10.056175,,0.2797850914555417,-0.43409623067143766,-0.5697524815980399,-0.5392952246580592,,0.4872367306493973,0.05253891062703945,0.04334161462326068,0.005145405538922059,
93,2011-09-12 01:00:00,5.94,6.58212,4.44,5.2,314190.56499882,,4.535893000000001,8.701835890218382,10.5456155,8.95867375,,0.13663664850541277,-0.5148753996753563,-0.7070515555351695,-0.5439635714703538,,0.3971349285296454,0.0317049942762943,0.020567946365795852,0.004855009651033976,
94,2011-09-19 01:00:00,5.2021,6.795,4.9,5.33,349502.73317311,,4.641270800000001,8.395305354743984,10.66046,7.95617375,,0.13836303012733608,-0.4543214250963277,-0.6931903315989071,-0.4005969614392586,,0.3981991994263484,0.046507393420655116,0.022271579717167617,0.02447050200211518,
95,2011-09-26 01:00:00,5.32999,5.4,4.625,5.02701,200812.96919146,,4.7398810000000005,8.089096686130894,10.7185155,7.597049999999999,,0.0588133440598612,-0.4756916927894708,-0.7571472926094096,-0.4129346400783066,,0.3500657861440396,0.04075164529005582,0.015301461706286917,0.021578245338806257,
96,2011-10-03 01:00:00,5.02701,5.0399,3.7819,4.10288,280522.00888617,,4.819898600000001,7.726713351028085,10.574309,6.7604475,,-0.16106372435699012,-0.6329944250648868,-0.9467382138679777,-0.49939991994888633,,0.23070166273813308,0.01387541396348854,0.004441832990943999,0.008327462212586368,
97,2011-10-10 01:00:00,4.1,4.45,3.4,3.55701,245415.86755902,,4.888738600000001,7.347649410025531,10.4176545,5.7911675,,-0.3180140108801874,-0.7254601495951664,-1.0745816106977788,-0.487413607697817,,0.16173133590284877,0.006746966732658518,0.0017342771152838849,0.009573330554402702,
98,2011-10-17 01:00:00,3.55711,3.74,2.0401,3.17,676189.39764523,,4.948288600000001,6.9678631000232105,10.1546595,5.05365375,,-0.4453101915367273,-0.7875770045138194,-1.1642010763003563,-0.46637990863887263,,0.11686511678647288,0.00400534051285184,0.0008517235154334533,0.012156126685139003,
99,2011-10-24 01:00:00,3.127,3.82717,2.44034,3.27,464336.1868021,2.5204956918,5.006888600000001,6.631693727293828,9.4831595,4.44015625,0.2603343996341093,-0.4260246993395287,-0.7070702508100823,-1.0647275564228464,-0.3058995823572086,0.3997983628177905,0.12302770383947947,0.007828218418789841,0.0018704203517036853,0.05918665974804494,0.17489882900299122
100,2011-10-31 00:00:00,3.275,3.35,2.85,2.95959,235361.46284675,2.5500800580000003,5.060499600000001,6.2978661157216616,8.703819,4.07706125,0.14892599125694225,-0.5364144683746702,-0.755160119002907,-1.0787111496320294,-0.3203257017971419,0.33788920676906076,0.09070887272792238,0.005277778760480128,0.00167995473976133,0.05221873785906118,0.14342601141224817
101,2011-11-07 00:00:00,2.95913,3.21,2.80011,2.99686,245314.19680939,2.5800364034,5.114901800000001,5.997774650656056,7.978162,3.80166875,0.1497615651844312,-0.5345931269199495,-0.6938234350100704,-0.9791429852547416,-0.23787504120997688,0.3383399266532766,0.0911852410005286,0.008698832182568889,0.003528444051944431,0.10223134400150646,0.14435120390191655
102,2011-11-14 00:00:00,2.99573,2.99573,1.994,2.2,876261.09682561,2.6020235226,5.1535018,5.6525224096873234,7.316137500000001,3.4104187500000003,-0.1678320598850273,-0.8512190844075693,-0.9436445293599682,-1.2016251644109184,-0.43837772397829067,0.1879310032399249,0.03292043014409029,0.0009456906782232724,0.0006249021098158261,0.016517003455808775,0.07382544516461034
103,2011-11-21 00:00:00,2.2,2.56,2.17,2.47991,306448.54174889,2.6268104315,5.199300000000001,5.364103099715749,6.695133,3.09203125,-0.05754807731266093,-0.740301731945502,-0.7715069167167223,-0.9931585753213396,-0.22060596820533995,0.23488799756449014,0.048231962314134964,0.004597037784948587,0.003188568710942073,0.11611515322662913,0.0954361761965224
104,2011-11-28 00:00:00,2.47991,3.14,2.44,2.82809,681541.70878196,2.6550787267,5.2514618,5.133556454287044,6.1785375,2.9326825000000003,0.06312726564362897,-0.6189049038031115,-0.596197112788779,-0.7814800208390512,-0.03631596105918526,0.2929420012037609,0.07102032332303383,0.01815341514596463,0.013192273129559918,0.3439658411410893,0.12571819921878488
105,2011-12-05 00:00:00,2.82806,3.38,2.7807,3.2511,401455.26699895,2.6875773691,5.3116818000000015,4.962424049351858,5.642092,2.89444375,0.19035321907319633,-0.4909151076565741,-0.42290094036476306,-0.5512615181063073,0.11620044967501889,0.3605036673066973,0.10317101862606537,0.056135342478547644,0.04757345767843742,0.6004800080598757,0.17041604787040002
106,2011-12-12 00:00:00,3.25001,3.2901,2.99401,3.193,232272.76511307,2.7194967769,5.370241800000001,4.801567317592598,5.134242,2.897318750000001,0.16051405903356844,-0.5199120217073625,-0.4079814753821358,-0.47497130434089163,0.0971751733832514,0.3441604459416376,0.0950929737897716,0.061226636868153564,0.06863386077633413,0.5685670209029006,0.16929576016924777
